# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-16T19:51:50.913Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"dec-opp-find-margin-1786899365609","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:13.894Z"
"dec-opp-find-margin-1786899366275","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:15.539Z"
"dec-opp-find-margin-1786899366924","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:17.223Z"
"dec-opp-find-margin-1786899367623","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:18.890Z"
"dec-opp-find-margin-1786899368304","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:20.639Z"
"dec-opp-find-margin-1786899368965","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:22.318Z"
"dec-opp-find-margin-1786899369657","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:23.993Z"
"dec-opp-find-margin-1786899370324","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:25.697Z"
"dec-opp-find-margin-1786899371003","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:27.369Z"
"dec-opp-find-margin-1786899371676","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:29.030Z"
"dec-opp-find-margin-1786899372330","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:30.707Z"
"dec-opp-find-margin-1786899372973","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:32.421Z"
"dec-opp-find-margin-1786899373623","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:34.080Z"
"dec-opp-find-margin-1786899374294","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:35.799Z"
"dec-opp-find-margin-1786899374971","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:37.501Z"
"dec-opp-find-margin-1786899375617","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:39.270Z"
"dec-opp-find-margin-1786899376271","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:40.938Z"
"dec-opp-find-margin-1786899376925","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:42.635Z"
"dec-opp-find-margin-1786899377581","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:44.357Z"
"dec-opp-find-margin-1786899378243","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:46.085Z"
"dec-opp-find-margin-1786899378905","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:47.810Z"
"dec-opp-find-margin-1786899379571","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:49.659Z"
"dec-opp-find-margin-1786899380214","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:51.536Z"
"dec-opp-find-margin-1786899380861","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:53.254Z"
"dec-opp-find-margin-1786899381524","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:55.019Z"
"dec-opp-find-margin-1786899382167","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:56.793Z"
"dec-opp-find-margin-1786899382825","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:33:58.539Z"
"dec-opp-find-margin-1786899383476","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:00.284Z"
"dec-opp-find-margin-1786899384140","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:01.984Z"
"dec-opp-find-margin-1786899384816","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:03.726Z"
"dec-opp-find-margin-1786899385475","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:05.462Z"
"dec-opp-find-margin-1786899386118","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:07.180Z"
"dec-opp-find-margin-1786899386779","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:08.913Z"
"dec-opp-find-margin-1786899387449","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:10.660Z"
"dec-opp-find-margin-1786899388113","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:12.477Z"
"dec-opp-find-margin-1786899388782","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:14.264Z"
"dec-opp-find-margin-1786899389446","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:16.262Z"
"dec-opp-find-margin-1786899390084","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:17.971Z"
"dec-opp-find-margin-1786899390741","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:19.649Z"
"dec-opp-find-margin-1786899391409","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:21.422Z"
"dec-opp-find-margin-1786899392071","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:23.136Z"
"dec-opp-find-margin-1786899392737","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:24.814Z"
"dec-opp-find-margin-1786899393387","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:26.569Z"
"dec-opp-find-margin-1786899394051","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:28.269Z"
"dec-opp-find-margin-1786899394693","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:29.954Z"
"dec-opp-find-margin-1786899395357","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:31.740Z"
"dec-opp-find-margin-1786899396006","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:33.493Z"
"dec-opp-find-margin-1786899396664","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:35.283Z"
"dec-opp-find-margin-1786899397298","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:37.022Z"
"dec-opp-find-margin-1786899397951","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:38.740Z"
"dec-opp-find-margin-1786899398583","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:40.452Z"
"dec-opp-find-margin-1786899399235","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:42.182Z"
"dec-opp-find-margin-1786899399881","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:43.937Z"
"dec-opp-find-margin-1786899400536","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:45.657Z"
"dec-opp-find-margin-1786899401181","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:47.389Z"
"dec-opp-find-margin-1786899401860","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:49.151Z"
"dec-opp-find-margin-1786899402534","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:50.869Z"
"dec-opp-find-margin-1786899403177","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:52.637Z"
"dec-opp-find-margin-1786899403867","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:54.392Z"
"dec-opp-find-margin-1786899404534","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:56.139Z"
"dec-opp-find-margin-1786899405214","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:57.916Z"
"dec-opp-find-margin-1786899405860","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:34:59.738Z"
"dec-opp-find-margin-1786899406503","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:01.476Z"
"dec-opp-find-margin-1786899407140","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:03.213Z"
"dec-opp-find-margin-1786899407797","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:04.969Z"
"dec-opp-find-margin-1786899408468","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:06.727Z"
"dec-opp-find-margin-1786899409159","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:08.538Z"
"dec-opp-find-margin-1786899409824","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T17:35:10.232Z"
