# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-17T07:29:22.416Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"prod-1786951566390-904j","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-17T07:26:06.412Z","IN_STOCK","60","e66589462bbd44f8b7437541a10da844f2fbab16468cd303db666eadc82025f2"
"prod-1786951566462-7ioe","Click Abasto Pepitoria 30 pz","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pepitoria-30-pz","5.23","5.23","5.23","MXN","30","2026-08-17T07:26:06.483Z","IN_STOCK","33","9a12ce9aa62e3d3972f077ef7fc465c3056fc05c02db0548bf620b561b28bc04"
"prod-1786951566535-m5zu","Click Abasto Pierna de Pollo Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pierna-de-pollo-kg","110","110","110","MXN","1","2026-08-17T07:26:06.559Z","IN_STOCK","50","92ec24269e1f40d7a8e2a667073b60d5ceff5f908490b034096fbc2757c0c94a"
"prod-1786951566615-lkmu","Click Abasto Harina Integral 3 Estrellas kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/harina-integral-3-estrellas-kg","62.58","62.58","62.58","MXN","1","2026-08-17T07:26:06.639Z","IN_STOCK","60","f45e54d939531202c724b0521a8cb3f4bfb4b90dba1405cb8e49e9af345719c1"
"prod-1786951566692-gcp9","Click Abasto Pulpa de Puerco en Trozos","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pulpa-de-puerco-en-trozos","194.87","194.87","194.87","MXN","1","2026-08-17T07:26:06.715Z","IN_STOCK","60","51687aa3490f6b7f375a291cefc48d0d544cdc856dbe287498f18a90329e322c"
"prod-1786951566763-r0n9","Click Abasto Grenetina a Granel (500 gr).","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-a-granel","99.9","99.9","99.9","MXN","1","2026-08-17T07:26:06.791Z","IN_STOCK","60","6c0b6b7616797b924b07bd62287dbd31a493a2f1368ef8c9115f03405cff3809"
"prod-1786951566844-vlj4","Click Abasto Piquín kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/piquin-kg","70","70","70","MXN","1","2026-08-17T07:26:06.866Z","IN_STOCK","33","b5df9f7d2b8c812efae41e8f527aaef58e38fc9b747e192d2e12fa0f854d5d01"
"prod-1786951567008-7il2","Click Abasto Paquete Salchicha Chero","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/paquete-salchicha-chero","218","218","218","MXN","1","2026-08-17T07:26:07.030Z","IN_STOCK","60","6d06edca7ef9c625b8c6fbf051bd9fbff06839cc4b7609fdfecb60998f5d9fb9"
"prod-1786951567080-omb3","Click Abasto Tocino HM Ahumado Rebanado kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/tocino-hm-ahumado-rebanado-kg","239.99","239.99","239.99","MXN","1","2026-08-17T07:26:07.103Z","IN_STOCK","60","854e6c2d9c0611e028b2761da2357aa85ce14c89a73328d9188b91cf35023c37"
"prod-1786951567157-zokh","Click Abasto Manzana Red Delicious","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/manzana-red-delicious","59.99","59.99","59.99","MXN","1","2026-08-17T07:26:07.179Z","IN_STOCK","60","560895a90568569d17eac1a81a3d22e81f32e6b44aa83f0fb2d9495266373a25"
"prod-1786951567236-uqdu","Click Abasto Sandia sin Semilla kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/sandia-sin-semilla-kg","35","35","35","MXN","1","2026-08-17T07:26:07.258Z","IN_STOCK","60","61dfc8af91fb7f15798d6f4272c4b5fbf471a02064bb2cba5f9c348a07dc3020"
"prod-1786951567306-1va3","Click Abasto Melon Valenciano por Kilo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/melon-valenciano-por-kilo","74","74","74","MXN","1","2026-08-17T07:26:07.329Z","IN_STOCK","67","b5e9cf4b1712027ceb1f836c20721fec42f40a973d79339f0e7b2c9570acaba4"
"prod-1786951567425-xs8v","Click Abasto Oblea miniatura 1 pza","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/oblea-miniatura-1-pza","5","5","5","MXN","1","2026-08-17T07:26:07.446Z","IN_STOCK","60","7f1119f0c03116f64be519e529be681a9d82102d3356340c9b0a5a55be52a419"
"prod-1786951567493-zkev","Click Abasto Chicharo Limpio kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/chicharo-limpio-kg","195","195","195","MXN","1","2026-08-17T07:26:07.515Z","IN_STOCK","50","e00dccc802be29ded42d50a2cd7fce2e078f592d7d6cafc6c23d256e8cfe13b1"
"prod-1786951567612-7abs","Click Abasto Bote Knorr 1.5 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/bote-knorr-1-5-kg","299","299","299","MXN","1","2026-08-17T07:26:07.635Z","IN_STOCK","50","44ede3be31264e1e5e2a9d139844b3182aa07fc6c3df2e5e20fa8d3c4ad783df"
"prod-1786951585568-23h7","Click Abasto Salsa de soya 1L Puro Sabor","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/salsa-de-soya-1l-puro-sabor","89.9","89.9","89.9","MXN","1","2026-08-17T07:26:25.596Z","IN_STOCK","67","224641038d9f02ac57575f6c36ac99d90b99ba5900783b3504c19717146aaa71"
"prod-1786951585647-s0m2","Click Abasto Arroz Morelos Azul","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/arroz-morelos-azul","47","47","47","MXN","1","2026-08-17T07:26:25.673Z","IN_STOCK","60","4e4bcdd4f2b39f8b5d17b11fa31049d92453c1141742de74e20dcaf5cb0f90e8"
"prod-1786951585721-x906","Click Abasto Queso Panela Caperucita (3.3 kg)","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-caperucita-3-3-kg","729.9","729.9","729.9","MXN","1","2026-08-17T07:26:25.743Z","IN_STOCK","60","d825abab824a3e75ab336b1b5816de45f1e7eb72c3c764723ee4b79c313790d1"
"prod-1786951585923-zz0h","Click Abasto Vero Vampibrochas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/vero-vampibrochas","199","199","199","MXN","1","2026-08-17T07:26:25.947Z","IN_STOCK","50","7344745ef715bf4664324f5c49595d5becd33d50b112e0de39e9804ba5f06dc0"
"prod-1786951586039-c9lh","Click Abasto Champiñones Rebanados","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/champinones-rebanados","162","162","162","MXN","1","2026-08-17T07:26:26.061Z","IN_STOCK","50","8b5558977bdc540d2ea743d777dbf03f3d43f6cfcd953837f42dccb7f9452d65"
"prod-1786951586110-emgn","Click Abasto Queso Panela Sello de Oro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-sello-de-oro","400","400","400","MXN","1","2026-08-17T07:26:26.132Z","IN_STOCK","67","674061490c4ceee38c13f0d23ba4d0092064934ed1bfa4b43720f375a1cbbc46"
"prod-1786951586179-v6ub","Click Abasto Durazno en cubos Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-coktelero-3-kg","203","203","203","MXN","1","2026-08-17T07:26:26.201Z","IN_STOCK","60","2feeeefcc368868a7bdb52a5b1c22e2af598de486817c45cd07a774b18e1e721"
"prod-1786951586251-8xgl","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-17T07:26:26.276Z","IN_STOCK","60","868e2dbed51709255701e547d0453106f4fe7d548c38e83483cad64e2da709fa"
"prod-1786951586327-0cae","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-17T07:26:26.349Z","IN_STOCK","60","8996a20a1fa991b49107fe5f0248af5381d335850665088b78c659ea77ce1925"
"prod-1786951586397-0pqy","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-17T07:26:26.418Z","IN_STOCK","60","65d67614a3e114457a087a123cb14d9d1f0fd50f73e2c5095ba3ec381e99a964"
"prod-1786951586465-gcsy","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-17T07:26:26.487Z","IN_STOCK","60","31d3d326d561cea3a319c292f36d037de627ae34c1cf9efefd49b379d7e40c1d"
"prod-1786951586535-q9dc","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-17T07:26:26.558Z","IN_STOCK","50","353e64957ce676333333e92d4f8a268f882919254714136670dd95e874c126eb"
"prod-1786951586609-sqbl","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-17T07:26:26.630Z","IN_STOCK","50","54d919985ce0a3fe1e5457638de9454a2b927130c3fbd26acd574ae4f77735ff"
"prod-1786951586678-rdh1","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-17T07:26:26.700Z","IN_STOCK","60","66848361d4017ec5c68e96e1ce3442251dc5c95c39e50ee0fe9dc4ff6f18032e"
"prod-1786951586744-txqe","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-17T07:26:26.766Z","IN_STOCK","60","3da53e7e8d78b9efd2369c8454d9d6cf17e4b25bcc01a07c7c15980f22cd2c58"
"prod-1786951586820-cmyl","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-17T07:26:26.843Z","IN_STOCK","50","a544a17a973687ccbe3a3c16370f74b8c60e5c1ca22b5148046f9005185b612d"
"prod-1786951586890-l4kv","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-17T07:26:26.914Z","IN_STOCK","67","84f07969860bbeb41cf044cf02456c12eaec9925843aa47c6a9cb012059121aa"
"prod-1786951586965-kjjx","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/polvoron-caja-con-12-paquetes-de-37-g","96","96","96","MXN","1","2026-08-17T07:26:26.988Z","IN_STOCK","67","2e1b71a6e24003a41696f4d678f557c4546165dc8a730752fdb11f6e9ec4997f"
"prod-1786951587085-rnw5","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/canelitas-caja-con-12-paquetes-de-30-g","96","96","96","MXN","1","2026-08-17T07:26:27.108Z","IN_STOCK","67","f19a9750572dd42e18dd36e14baa6deb9e95417eed6071aebcd8124c425c346e"
"prod-1786951587199-92ol","Click Abasto Queso Panela Alpino 3.2 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-alpino-3-2-kg","529.9","529.9","529.9","MXN","1","2026-08-17T07:26:27.225Z","IN_STOCK","60","89a169602d82408c8498e31f2373823183f5dd1fcf362e12109b74667dc48172"
"prod-1786951587270-zj9f","Click Abasto Queso Panela Volcanes 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-volcanes-3-kg","541.32","541.32","541.32","MXN","1","2026-08-17T07:26:27.293Z","IN_STOCK","60","4974bd07b0ccb5adf58bdfaecc3b1f5b588949415c662e61bb5d3312cbb1cd56"
"prod-1786951587341-15pv","Click Abasto Ajo en Polvo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/ajo-en-polvo","71.3","71.3","71.3","MXN","1","2026-08-17T07:26:27.365Z","IN_STOCK","50","559e2460572ab3d80fe9c448c0cece792967954e4cf96be867b74c8705557a17"
"prod-1786951587411-2l7u","Click Abasto Maiz Pozolero 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/maiz-pozolero-1-kg","38.9","38.9","38.9","MXN","1","2026-08-17T07:26:27.434Z","IN_STOCK","50","d2750e2d4aa177f622cd7385d3caaf1ddf57aa51419cd5c6383dfed64271df95"
"prod-1786951587480-ciat","Click Abasto Queso Crema Tulipanes","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-crema-tulipanes","350","350","350","MXN","1","2026-08-17T07:26:27.506Z","IN_STOCK","60","14e44a6dec14574a1f626b3e92c886e0eb46f9be155f6e8dc12ba8bcba780035"
"prod-1786951587552-y3e2","Click Abasto Queso Panela Menonita","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-menonita","350","350","350","MXN","1","2026-08-17T07:26:27.574Z","IN_STOCK","60","d105baa1a4ee1094f5516fcb9d2285d96b4a266103a300f3ef37fab5c7112150"
"prod-1786951587619-0xw2","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-17T07:26:27.652Z","IN_STOCK","60","696397d8f9ccada6f0288b9a8aba9b12d9127c4125bfedfd54f5b4bf614f899b"
"prod-1786951587708-skik","Click Abasto Pepitoria 30 pz","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pepitoria-30-pz","5.23","5.23","5.23","MXN","30","2026-08-17T07:26:27.730Z","IN_STOCK","33","3352e44daa9996547a565ec4d9f68993622249b4ef96e4306cddea126102d03c"
"prod-1786951587776-vtjc","Click Abasto Pierna de Pollo Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pierna-de-pollo-kg","110","110","110","MXN","1","2026-08-17T07:26:27.801Z","IN_STOCK","50","b5961dc3a02ec3cdfd1a73cb1dce04fbb8edabe01b060be5dc53f79c2474beab"
"prod-1786951587848-pabq","Click Abasto Harina Integral 3 Estrellas kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/harina-integral-3-estrellas-kg","62.58","62.58","62.58","MXN","1","2026-08-17T07:26:27.871Z","IN_STOCK","60","c1cd9da9ad0907d45ab0053f2ccb486e444f57aa204a51ee016100643eb16a83"
"prod-1786951587919-iz8i","Click Abasto Pulpa de Puerco en Trozos","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pulpa-de-puerco-en-trozos","194.87","194.87","194.87","MXN","1","2026-08-17T07:26:27.943Z","IN_STOCK","60","f4776535e2dc845568337c0002350a115ef31f4f0959447a56de6a15202af05d"
"prod-1786951587989-rove","Click Abasto Grenetina a Granel (500 gr).","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-a-granel","99.9","99.9","99.9","MXN","1","2026-08-17T07:26:28.012Z","IN_STOCK","60","78ef0580481b753bda44bae0b3fe1bd156197dec4c79ccd49d4dcb2f19b7e91c"
"prod-1786951588060-re7o","Click Abasto Piquín kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/piquin-kg","70","70","70","MXN","1","2026-08-17T07:26:28.086Z","IN_STOCK","33","59be4892384eba2a4b32a9d0989362db02e9269374644bf75617535cd6de0494"
"prod-1786951588229-92vq","Click Abasto Paquete Salchicha Chero","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/paquete-salchicha-chero","218","218","218","MXN","1","2026-08-17T07:26:28.252Z","IN_STOCK","60","f191a96a740ce784314bf1b464bfb2ec1da621d1051bb75c2a4b9318ae7cbb42"
"prod-1786951588300-s58c","Click Abasto Tocino HM Ahumado Rebanado kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/tocino-hm-ahumado-rebanado-kg","239.99","239.99","239.99","MXN","1","2026-08-17T07:26:28.324Z","IN_STOCK","60","0d883b6a5e8d68f8c89d02d96117bbb93b8db2b612bab807ab96d27ffb8e38fb"
"prod-1786951588372-98lb","Click Abasto Manzana Red Delicious","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/manzana-red-delicious","59.99","59.99","59.99","MXN","1","2026-08-17T07:26:28.394Z","IN_STOCK","60","6998474ce671262758cefe7edcc80ebfb953837ef9baf53611d05ae87437c5aa"
"prod-1786951588445-ngo5","Click Abasto Sandia sin Semilla kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/sandia-sin-semilla-kg","35","35","35","MXN","1","2026-08-17T07:26:28.468Z","IN_STOCK","60","abc9461b3867eb26bbe65f133bf320035598d5cb1e31a7da2b29b571dc53457d"
"prod-1786951588516-529n","Click Abasto Melon Valenciano por Kilo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/melon-valenciano-por-kilo","74","74","74","MXN","1","2026-08-17T07:26:28.539Z","IN_STOCK","67","1ea0fe7c4c71709dd09c65568d289bba74c4cf247b1713c34c45382e47b9dde3"
"prod-1786951588633-h047","Click Abasto Oblea miniatura 1 pza","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/oblea-miniatura-1-pza","5","5","5","MXN","1","2026-08-17T07:26:28.657Z","IN_STOCK","60","c34f5147b663050f659e0963260301843e57e35121e8124f052526e8eacd7927"
"prod-1786951588703-mypx","Click Abasto Chicharo Limpio kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/chicharo-limpio-kg","195","195","195","MXN","1","2026-08-17T07:26:28.732Z","IN_STOCK","50","9ed43c737dba339fbbb41690122dbc8a1decaa141ff51a28de701769fd4fde32"
"prod-1786951588842-qz62","Click Abasto Bote Knorr 1.5 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/bote-knorr-1-5-kg","299","299","299","MXN","1","2026-08-17T07:26:28.866Z","IN_STOCK","50","aae38f1411249765b5e3198b86c48821a72666505fca04c3f2d5a1277e81451f"
"prod-1786951754079-9pln","Click Abasto Salsa de soya 1L Puro Sabor","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/salsa-de-soya-1l-puro-sabor","89.9","89.9","89.9","MXN","1","2026-08-17T07:29:14.109Z","IN_STOCK","67","0ef8cd16ff96f945059c273201154ba881e50c3ce2080ddf2970074ffff4306b"
"prod-1786951754170-rdow","Click Abasto Arroz Morelos Azul","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/arroz-morelos-azul","47","47","47","MXN","1","2026-08-17T07:29:14.194Z","IN_STOCK","60","12f22c09c284fedd8c29d46afbf5eb5378a81ccceac8bd8effcb870cbd0e9983"
"prod-1786951754247-mf6w","Click Abasto Queso Panela Caperucita (3.3 kg)","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-caperucita-3-3-kg","729.9","729.9","729.9","MXN","1","2026-08-17T07:29:14.274Z","IN_STOCK","60","fd9dba09802323bd4e138e15ba5d55cae64270b73fd42085d18932655ef4a57d"
"prod-1786951754476-g2qh","Click Abasto Vero Vampibrochas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/vero-vampibrochas","199","199","199","MXN","1","2026-08-17T07:29:14.501Z","IN_STOCK","50","800c3fd61340de5af3a36b2dc8a6bcb71c97d619386d22a8a40b909cc4f9e93e"
"prod-1786951754603-9x2e","Click Abasto Champiñones Rebanados","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/champinones-rebanados","162","162","162","MXN","1","2026-08-17T07:29:14.629Z","IN_STOCK","50","5349a35560b510768af69bcbb3fcbdf5cc8d674d90aa6457334d66909dc58c33"
"prod-1786951754681-7pi9","Click Abasto Queso Panela Sello de Oro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-sello-de-oro","400","400","400","MXN","1","2026-08-17T07:29:14.704Z","IN_STOCK","67","8493204a8498e56ad3588955242b0a2c866650275902f29aabf00edac6ef974f"
"prod-1786951754762-yz0e","Click Abasto Durazno en cubos Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-coktelero-3-kg","203","203","203","MXN","1","2026-08-17T07:29:14.786Z","IN_STOCK","60","d5760d1bdda02910900c07f306e1b0928244b9eb7f6afdb87ce2c10d76789738"
"prod-1786951754839-jxtd","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-17T07:29:14.868Z","IN_STOCK","60","659be08e14e7681430f2565f1b6222498d7c155138ee11d5e626ee3570a7aa84"
"prod-1786951754925-6hp2","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-17T07:29:14.950Z","IN_STOCK","60","be33d7c6496d432ab9439e156630e95b3221b906161388b936fca409eb2221f7"
"prod-1786951755010-nqh7","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-17T07:29:15.039Z","IN_STOCK","60","9f7258c7b668453c65456595542ebfd676d11fa1d3be38c47b8517b37a8a9d11"
"prod-1786951755092-eef3","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-17T07:29:15.116Z","IN_STOCK","60","7d49562e079298d578a3cd6f30592512bf432d3a8719cad812f007c9b146ecb6"
"prod-1786951755171-x7my","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-17T07:29:15.205Z","IN_STOCK","50","dc60df663254cc8dadaefb8311af30e4d6c0fc6578cfe2b38999f01471f887d1"
"prod-1786951755258-5ec9","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-17T07:29:15.288Z","IN_STOCK","50","4e38afae4e3590e57e1d34981740f8c4c0117d514a47b193079a8f5fa6ea625f"
"prod-1786951755340-le3r","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-17T07:29:15.366Z","IN_STOCK","60","5ee1270ae23776a436cc271592e493dc812796ac5933f7dbbc4b800ac7a68827"
"prod-1786951755417-7djj","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-17T07:29:15.440Z","IN_STOCK","60","afa746e0e71e8ea20aa910684bc311cb9c1ffce3516d9c7d2c63bd0c7f1fe6e8"
"prod-1786951755491-on6t","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-17T07:29:15.515Z","IN_STOCK","50","6ab8668729c822f61173f7d40b0d2b08961b2241ef0d1a01a00cef2ba29f4d31"
"prod-1786951755565-ucf5","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-17T07:29:15.589Z","IN_STOCK","67","8b11805b876f897981d369c9ff863e3b076d9b1b686f0de09bc15906e331da62"
"prod-1786951755641-d4i4","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/polvoron-caja-con-12-paquetes-de-37-g","96","96","96","MXN","1","2026-08-17T07:29:15.667Z","IN_STOCK","67","f3c2e5f2216a3bfb62f7b38b27f80e090ff8d7307adcf5b2e5e78a2e98770da5"
"prod-1786951755774-lija","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/canelitas-caja-con-12-paquetes-de-30-g","96","96","96","MXN","1","2026-08-17T07:29:15.799Z","IN_STOCK","67","4dece24f7a2e5cb1545286a51f38c78dde0ad3762bb3d94db9a3dfdd5a64d7f7"
"prod-1786951755907-h292","Click Abasto Queso Panela Alpino 3.2 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-alpino-3-2-kg","529.9","529.9","529.9","MXN","1","2026-08-17T07:29:15.938Z","IN_STOCK","60","a8b8457c9eca9330eb18cb515886a482d34dc64cbe649947b36ecc93c0084533"
"prod-1786951755991-rby3","Click Abasto Queso Panela Volcanes 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-volcanes-3-kg","541.32","541.32","541.32","MXN","1","2026-08-17T07:29:16.016Z","IN_STOCK","60","86b2fa60e3a1a4eb608a0666b3869f42a9d1ddb19b966a38bea8e6f25aa664b9"
"prod-1786951756073-wv8a","Click Abasto Ajo en Polvo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/ajo-en-polvo","71.3","71.3","71.3","MXN","1","2026-08-17T07:29:16.098Z","IN_STOCK","50","1cff4d616f1e37216519ad3cb578d0ea3642b616c459da1ff7c1d0c68d3d8f8e"
"prod-1786951756149-5fat","Click Abasto Maiz Pozolero 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/maiz-pozolero-1-kg","38.9","38.9","38.9","MXN","1","2026-08-17T07:29:16.173Z","IN_STOCK","50","ee27a915ae5318f0d7878c17174d480d357019bababe23b8278f13218e2f313d"
"prod-1786951756229-gk44","Click Abasto Queso Crema Tulipanes","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-crema-tulipanes","350","350","350","MXN","1","2026-08-17T07:29:16.255Z","IN_STOCK","60","14f8ac6603612233fa50a1fd173d341abff0cbf53c268e8ac51aab4c1a9a8997"
"prod-1786951756309-p7ae","Click Abasto Queso Panela Menonita","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-menonita","350","350","350","MXN","1","2026-08-17T07:29:16.332Z","IN_STOCK","60","219c4d49adf0ab95a542b683e70a8d37a55501b3056fd9e951b952f6e54d9e1f"
"prod-1786951756383-z56q","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-17T07:29:16.407Z","IN_STOCK","60","2046df8760910881d467c3a895f4acaf6ef85008edb0baaed2075aee536e286e"
